country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,rm_prod,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_prod,oil_reserves,uranium,reactor
Krakozhia,Ilyich,http://blocgame.com/alliancestats.php?allianceid=1599,276k active personnel,40 ships,Advanced,Gandhi-like,9 factories,Elite,last online 1 hours ago,rankings.php?subregion=chi,Wreckage brothers,24 Hundred Tons per month,$15126 million,alliancestats.php?allianceid=1599,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,31809 km 2,http://blocgame.com/stats.php?id=39065,,,1 Tons,
Casa del Nolano,jnolat09,http://blocgame.com/alliancestats.php?allianceid=1599,139k active personnel,15 ships,Persian Gulf War surplus,Gandhi-like,5 factories,Elite,last online 2 hours ago,rankings.php?subregion=ind,Wreckage brothers,25 Hundred Tons per month,$15103 million,alliancestats.php?allianceid=1599,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,17783 km 2,http://blocgame.com/stats.php?id=45936,10 Mbbl per month,,,
Vizio,linkbro,http://blocgame.com/alliancestats.php?allianceid=1393,24k active personnel,16 ships,Persian Gulf War surplus,Angelic,7 factories,Good,last online 17 hours ago,rankings.php?subregion=ara,BAMF,31 Hundred Tons per month,$15047 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,34022 km 2,http://blocgame.com/stats.php?id=39037,36 Mbbl per month,,,
South Park,cartman,http://blocgame.com/alliancestats.php?allianceid=1568,198k active personnel,41 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Elite,online now,rankings.php?subregion=car,Brotherhood of Zion,39 Hundred Tons per month,$14993 million,alliancestats.php?allianceid=1568,Caribbean,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=car,40103 km 2,http://blocgame.com/stats.php?id=228,10 Mbbl per month,,,
Reality,fujisyugi,http://blocgame.com/alliancestats.php?allianceid=1393,148k active personnel,18 ships,Persian Gulf War surplus,Gandhi-like,10 factories,Elite,online now,rankings.php?subregion=saf,BAMF,161 Hundred Tons per month,$14904 million,alliancestats.php?allianceid=1393,Southern Africa,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,78805 km 2,http://blocgame.com/stats.php?id=53029,22 Mbbl per month,,,5%
venua,bilbo swaggins,http://blocgame.com/alliancestats.php?allianceid=1393,113k active personnel,11 ships,Almost Modern,Gandhi-like,5 factories,Elite,online now,rankings.php?subregion=gra,BAMF,21 Hundred Tons per month,$14818 million,alliancestats.php?allianceid=1393,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,16377 km 2,http://blocgame.com/stats.php?id=54363,12 Mbbl per month,127 Mbbl,,
Wielkopl,taikuh,http://blocgame.com/alliancestats.php?allianceid=1568,259k active personnel,24 ships,Persian Gulf War surplus,Gandhi-like,14 factories,Elite,last online 3 hours ago,rankings.php?subregion=pac,Brotherhood of Zion,120 Hundred Tons per month,$14751 million,alliancestats.php?allianceid=1568,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,95645 km 2,http://blocgame.com/stats.php?id=42376,,,7 Tons,
See Aye Eh,BillWilson,http://blocgame.com/alliancestats.php?allianceid=1599,386k active personnel,68 ships,Advanced,Gandhi-like,16 factories,Undisciplined Rabble,last online 13 hours ago,rankings.php?subregion=ara,Wreckage brothers,19 Hundred Tons per month,$14552 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,41534 km 2,http://blocgame.com/stats.php?id=52844,59 Mbbl per month,,1 Tons,
Sarpeda,Sarpedon,http://blocgame.com/alliancestats.php?allianceid=1580,318k active personnel,3 ships,Persian Gulf War surplus,Gandhi-like,14 factories,Good,last online 1 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,28 Hundred Tons per month,$14302 million,alliancestats.php?allianceid=1580,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,59647 km 2,http://blocgame.com/stats.php?id=56585,27 Mbbl per month,2567 Mbbl,,
����������,Mambuta,http://blocgame.com/alliancestats.php?allianceid=1393,179k active personnel,20 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Good,last online 3 hours ago,rankings.php?subregion=saf,BAMF,21 Hundred Tons per month,$14226 million,alliancestats.php?allianceid=1393,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,22688 km 2,http://blocgame.com/stats.php?id=55460,4 Mbbl per month,291 Mbbl,,
Ceti Alpha V,J. Dax,http://blocgame.com/alliancestats.php?allianceid=1595,242k active personnel,61 ships,Persian Gulf War surplus,Gandhi-like,12 factories,Elite,last online 17 hours ago,rankings.php?subregion=car,The High Council,69 Hundred Tons per month,$14143 million,alliancestats.php?allianceid=1595,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,51257 km 2,http://blocgame.com/stats.php?id=51185,1 Mbbl per month,,,
Bih,Fidel Baneo,http://blocgame.com/alliancestats.php?allianceid=1599,382k active personnel,51 ships,Persian Gulf War surplus,Gandhi-like,15 factories,Standard,last online 27 hours ago,rankings.php?subregion=mex,Wreckage brothers,75 Hundred Tons per month,$14100 million,alliancestats.php?allianceid=1599,Mesoamerica,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,102949 km 2,http://blocgame.com/stats.php?id=53791,10 Mbbl per month,,1 Tons,
Deklain,Otis,http://blocgame.com/alliancestats.php?allianceid=1595,198k active personnel,25 ships,Persian Gulf War surplus,Gandhi-like,11 factories,Elite,last online 2 hours ago,rankings.php?subregion=pac,The High Council,36 Hundred Tons per month,$14071 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,39415 km 2,http://blocgame.com/stats.php?id=57066,,,,20%
Laurence,Frezzerbloom,http://blocgame.com/alliancestats.php?allianceid=1599,238k active personnel,22 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Elite,last online 5 hours ago,rankings.php?subregion=ara,Wreckage brothers,22 Hundred Tons per month,$13803 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,33283 km 2,http://blocgame.com/stats.php?id=49637,27 Mbbl per month,,,
New Caucasus,Cotton Luther,http://blocgame.com/alliancestats.php?allianceid=1568,332k active personnel,30 ships,Advanced,Gandhi-like,12 factories,Elite,last online 4 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,79 Hundred Tons per month,$13719 million,alliancestats.php?allianceid=1568,Southern Africa,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,66543 km 2,http://blocgame.com/stats.php?id=4392,11 Mbbl per month,,,
Treehuggers,Treehugger,http://blocgame.com/alliancestats.php?allianceid=1568,359k active personnel,51 ships,Persian Gulf War surplus,Gandhi-like,15 factories,Good,last online 13 hours ago,rankings.php?subregion=egy,Brotherhood of Zion,0 Hundred Tons per month,$13699 million,alliancestats.php?allianceid=1568,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,53793 km 2,http://blocgame.com/stats.php?id=42299,66 Mbbl per month,1583 Mbbl,,
Biji Kurdistan,Myron2point0,http://blocgame.com/alliancestats.php?allianceid=1580,63k active personnel,29 ships,Persian Gulf War surplus,Gandhi-like,8 factories,Elite,last online 8 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,40 Hundred Tons per month,$13637 million,alliancestats.php?allianceid=1580,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,51497 km 2,http://blocgame.com/stats.php?id=52906,50 Mbbl per month,,,
Duterte,Rodrigo Duterte,http://blocgame.com/alliancestats.php?allianceid=1393,258k active personnel,36 ships,Almost Modern,Gandhi-like,10 factories,Good,last online 13 hours ago,rankings.php?subregion=sea,BAMF,74 Hundred Tons per month,$13589 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,53902 km 2,http://blocgame.com/stats.php?id=57937,15 Mbbl per month,,,
reptil,maniacgxz,http://blocgame.com/alliancestats.php?allianceid=1393,343k active personnel,52 ships,Persian Gulf War surplus,Gandhi-like,13 factories,Good,last online 1 hours ago,rankings.php?subregion=ara,BAMF,23 Hundred Tons per month,$13560 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,48684 km 2,http://blocgame.com/stats.php?id=53598,60 Mbbl per month,,,
Pathos,Hope,http://blocgame.com/alliancestats.php?allianceid=1382,78k active personnel,12 ships,Almost Modern,Gandhi-like,4 factories,Elite,last online 11 hours ago,rankings.php?subregion=atl,Non-Aligned Movement,8 Hundred Tons per month,$13500 million,alliancestats.php?allianceid=1382,Atlas,,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,12264 km 2,http://blocgame.com/stats.php?id=56155,11 Mbbl per month,3119 Mbbl,,
Bourbon Island,Gypsy Danger,http://blocgame.com/alliancestats.php?allianceid=1568,251k active personnel,9 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Elite,last online 7 hours ago,rankings.php?subregion=egy,Brotherhood of Zion,0 Hundred Tons per month,$13412 million,alliancestats.php?allianceid=1568,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,34351 km 2,http://blocgame.com/stats.php?id=41247,71 Mbbl per month,,,
Arina,Hakir,http://blocgame.com/alliancestats.php?allianceid=1644,79k active personnel,32 ships,Almost Modern,Gandhi-like,5 factories,Elite,last online 3 hours ago,rankings.php?subregion=ama,Inter/pol/,47 Hundred Tons per month,$13174 million,alliancestats.php?allianceid=1644,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,26595 km 2,http://blocgame.com/stats.php?id=54480,13 Mbbl per month,,,
LottaLoyaTee,"Smee, Son of Sheev",http://blocgame.com/alliancestats.php?allianceid=1599,383k active personnel,24 ships,Persian Gulf War surplus,Gandhi-like,11 factories,Elite,last online 12 hours ago,rankings.php?subregion=waf,Wreckage brothers,111 Hundred Tons per month,$13052 million,alliancestats.php?allianceid=1599,West Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,60968 km 2,http://blocgame.com/stats.php?id=54693,5 Mbbl per month,1067 Mbbl,1 Tons,
PolandThePower,PolandThePower44,http://blocgame.com/alliancestats.php?allianceid=1393,250k active personnel,35 ships,Almost Modern,Gandhi-like,9 factories,Good,last online 2 hours ago,rankings.php?subregion=mes,BAMF,28 Hundred Tons per month,$13012 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,30596 km 2,http://blocgame.com/stats.php?id=58217,35 Mbbl per month,94 Mbbl,,
Based World,Lil B,http://blocgame.com/alliancestats.php?allianceid=1393,183k active personnel,33 ships,Persian Gulf War surplus,Gandhi-like,11 factories,Standard,last online 72 hours ago,rankings.php?subregion=sub,BAMF,38 Hundred Tons per month,$12974 million,alliancestats.php?allianceid=1393,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,64179 km 2,http://blocgame.com/stats.php?id=58035,48 Mbbl per month,,,
����������,������ �������,http://blocgame.com/alliancestats.php?allianceid=1644,273k active personnel,22 ships,Persian Gulf War surplus,Good,10 factories,Elite,online now,rankings.php?subregion=gra,Inter/pol/,15 Hundred Tons per month,$12878 million,alliancestats.php?allianceid=1644,Gran Colombia,,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,19349 km 2,http://blocgame.com/stats.php?id=54626,,,,
Habibastan,Ahmed Habib,http://blocgame.com/alliancestats.php?allianceid=1393,186k active personnel,45 ships,Advanced,Gandhi-like,16 factories,Standard,last online 7 hours ago,rankings.php?subregion=egy,BAMF,50 Hundred Tons per month,$12833 million,alliancestats.php?allianceid=1393,Egypt,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,95037 km 2,http://blocgame.com/stats.php?id=5936,83 Mbbl per month,,,
Broules,Xing Cheung,http://blocgame.com/alliancestats.php?allianceid=1644,147k active personnel,21 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Elite,last online 3 hours ago,rankings.php?subregion=pac,Inter/pol/,28 Hundred Tons per month,$12833 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,25926 km 2,http://blocgame.com/stats.php?id=55591,15 Mbbl per month,,,
Nova Ikaki,Bisimbi,http://blocgame.com/alliancestats.php?allianceid=1599,367k active personnel,53 ships,Advanced,Gandhi-like,13 factories,Standard,online now,rankings.php?subregion=ara,Wreckage brothers,48 Hundred Tons per month,$12576 million,alliancestats.php?allianceid=1599,Arabia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,77063 km 2,http://blocgame.com/stats.php?id=55911,81 Mbbl per month,,,
NMZ,Hally,http://blocgame.com/alliancestats.php?allianceid=1568,158k active personnel,0 ships,Advanced,Gandhi-like,10 factories,Standard,last online 7 hours ago,rankings.php?subregion=chi,Brotherhood of Zion,31 Hundred Tons per month,$12546 million,alliancestats.php?allianceid=1568,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,75428 km 2,http://blocgame.com/stats.php?id=51877,10 Mbbl per month,,,
Potatopia,DoomPotato,http://blocgame.com/alliancestats.php?allianceid=1568,79k active personnel,15 ships,Vietnam War surplus,Gandhi-like,7 factories,Elite,last online 1 hours ago,rankings.php?subregion=egy,Brotherhood of Zion,33 Hundred Tons per month,$12481 million,alliancestats.php?allianceid=1568,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,40199 km 2,http://blocgame.com/stats.php?id=54037,55 Mbbl per month,15982 Mbbl,,
Pompeii,Lykos,http://blocgame.com/alliancestats.php?allianceid=1568,359k active personnel,24 ships,Advanced,Gandhi-like,8 factories,Good,last online 11 hours ago,rankings.php?subregion=per,Brotherhood of Zion,0 Hundred Tons per month,$12306 million,alliancestats.php?allianceid=1568,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,35606 km 2,http://blocgame.com/stats.php?id=39021,74 Mbbl per month,3243 Mbbl,1 Tons,
Ahkazra,Allen Ch�rra,http://blocgame.com/alliancestats.php?allianceid=1393,352k active personnel,63 ships,Advanced,Gandhi-like,7 factories,Elite,last online 7 hours ago,rankings.php?subregion=ara,BAMF,27 Hundred Tons per month,$12062 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,46025 km 2,http://blocgame.com/stats.php?id=49332,51 Mbbl per month,2523 Mbbl,1 Tons,
Sir Vivors,Sir Vivors,http://blocgame.com/alliancestats.php?allianceid=1599,332k active personnel,50 ships,Persian Gulf War surplus,Nice,18 factories,Elite,last online 7 hours ago,rankings.php?subregion=sub,Wreckage brothers,103 Hundred Tons per month,$12002 million,alliancestats.php?allianceid=1599,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,89624 km 2,http://blocgame.com/stats.php?id=53609,14 Mbbl per month,,,
Arborea,Arbus,http://blocgame.com/alliancestats.php?allianceid=1580,151k active personnel,1 ships,Almost Modern,Gandhi-like,7 factories,Good,last online 19 hours ago,rankings.php?subregion=waf,Brotherhood of Nod,20 Hundred Tons per month,$11946 million,alliancestats.php?allianceid=1580,West Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,22999 km 2,http://blocgame.com/stats.php?id=57767,,,,
Vekta,Strongbad,http://blocgame.com/alliancestats.php?allianceid=1595,168k active personnel,28 ships,Almost Modern,Good,8 factories,Good,last online 21 hours ago,rankings.php?subregion=pac,The High Council,47 Hundred Tons per month,$11909 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,47716 km 2,http://blocgame.com/stats.php?id=46288,9 Mbbl per month,,,
Eisen,Balthazaar,http://blocgame.com/alliancestats.php?allianceid=1599,229k active personnel,60 ships,Persian Gulf War surplus,Gandhi-like,13 factories,Elite,last online 22 hours ago,rankings.php?subregion=chi,Wreckage brothers,49 Hundred Tons per month,$11796 million,alliancestats.php?allianceid=1599,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,83662 km 2,http://blocgame.com/stats.php?id=53566,20 Mbbl per month,,,
Foundation,Danzo,http://blocgame.com/alliancestats.php?allianceid=1568,207k active personnel,27 ships,Advanced,Angelic,12 factories,Standard,last online 33 hours ago,rankings.php?subregion=chi,Brotherhood of Zion,69 Hundred Tons per month,$11757 million,alliancestats.php?allianceid=1568,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,143546 km 2,http://blocgame.com/stats.php?id=46870,10 Mbbl per month,,,
